Date;Location;New Cases
8/1/2022;Kalimantan Selatan;39
8/1/2022;Kalimantan Tengah;22
8/1/2022;Kalimantan Timur;47
8/1/2022;Kalimantan Utara;2
8/1/2022;Kepulauan Bangka Belitung;2
8/1/2022;Kepulauan Riau;4
8/1/2022;Lampung;7
8/1/2022;Maluku;0
8/1/2022;Maluku Utara;0
8/1/2022;Nusa Tenggara Barat;0
8/1/2022;Nusa Tenggara Timur;4
8/1/2022;Papua;10
8/1/2022;Papua Barat;4
8/1/2022;Riau;19
8/1/2022;Sulawesi Barat;0
8/1/2022;Sulawesi Selatan;5
8/1/2022;Sulawesi Tengah;4
8/1/2022;Sulawesi Tenggara;3
8/1/2022;Sulawesi Utara;10
8/1/2022;Sumatera Barat;3
8/1/2022;Sumatera Selatan;23
8/1/2022;Sumatera Utara;53
8/2/2022;Aceh;4
8/2/2022;Bali;158
8/2/2022;Banten;788
8/2/2022;Bengkulu;1
8/2/2022;DKI Jakarta;1993
8/2/2022;Daerah Istimewa Yogyakarta;79
8/2/2022;Gorontalo;0
8/2/2022;Indonesia;5827
8/2/2022;Jambi;5
8/2/2022;Jawa Barat;1549
8/2/2022;Jawa Tengah;140
8/2/2022;Jawa Timur;526
8/2/2022;Kalimantan Barat;13
8/2/2022;Kalimantan Selatan;113
8/2/2022;Kalimantan Tengah;76
8/2/2022;Kalimantan Timur;90
8/2/2022;Kalimantan Utara;1
8/2/2022;Kepulauan Bangka Belitung;4
8/2/2022;Kepulauan Riau;25
8/2/2022;Lampung;16
8/2/2022;Maluku;6
8/2/2022;Maluku Utara;2
8/2/2022;Nusa Tenggara Barat;2
8/2/2022;Nusa Tenggara Timur;2
8/2/2022;Papua;24
8/2/2022;Papua Barat;11
8/2/2022;Riau;46
8/2/2022;Sulawesi Barat;2
8/2/2022;Sulawesi Selatan;27
8/2/2022;Sulawesi Tengah;3
8/2/2022;Sulawesi Tenggara;1
8/2/2022;Sulawesi Utara;9
8/2/2022;Sumatera Barat;10
8/2/2022;Sumatera Selatan;38
8/2/2022;Sumatera Utara;62
8/3/2022;Aceh;3
8/3/2022;Bali;187
8/3/2022;Banten;770
8/3/2022;Bengkulu;0
8/3/2022;DKI Jakarta;2532
8/3/2022;Daerah Istimewa Yogyakarta;84
8/3/2022;Gorontalo;1
8/3/2022;Indonesia;6167
8/3/2022;Jambi;7
8/3/2022;Jawa Barat;1409
8/3/2022;Jawa Tengah;114
8/3/2022;Jawa Timur;526
8/3/2022;Kalimantan Barat;16
8/3/2022;Kalimantan Selatan;112
8/3/2022;Kalimantan Tengah;59
8/3/2022;Kalimantan Timur;66
8/3/2022;Kalimantan Utara;0
8/3/2022;Kepulauan Bangka Belitung;6
8/3/2022;Kepulauan Riau;13
8/3/2022;Lampung;25
8/3/2022;Maluku;2
8/3/2022;Maluku Utara;0
8/3/2022;Nusa Tenggara Barat;7
8/3/2022;Nusa Tenggara Timur;5
8/3/2022;Papua;24
8/3/2022;Papua Barat;6
8/3/2022;Riau;39
8/3/2022;Sulawesi Barat;0
8/3/2022;Sulawesi Selatan;12
8/3/2022;Sulawesi Tengah;0
8/3/2022;Sulawesi Tenggara;0
8/3/2022;Sulawesi Utara;21
8/3/2022;Sumatera Barat;10
8/3/2022;Sumatera Selatan;34
8/3/2022;Sumatera Utara;77
8/4/2022;Aceh;2
8/4/2022;Bali;197
8/4/2022;Banten;861
8/4/2022;Bengkulu;0
8/4/2022;DKI Jakarta;2814
8/4/2022;Daerah Istimewa Yogyakarta;64
8/4/2022;Gorontalo;0
8/4/2022;Indonesia;6527
8/4/2022;Jambi;3
8/4/2022;Jawa Barat;1436
8/4/2022;Jawa Tengah;93
8/4/2022;Jawa Timur;482
8/4/2022;Kalimantan Barat;26
8/4/2022;Kalimantan Selatan;107
8/4/2022;Kalimantan Tengah;79
8/4/2022;Kalimantan Timur;88
8/4/2022;Kalimantan Utara;2
8/4/2022;Kepulauan Bangka Belitung;8
8/4/2022;Kepulauan Riau;8
8/4/2022;Lampung;19
8/4/2022;Maluku;5
8/4/2022;Maluku Utara;1
8/4/2022;Nusa Tenggara Barat;4
8/4/2022;Nusa Tenggara Timur;2
8/4/2022;Papua;30
8/4/2022;Papua Barat;5
8/4/2022;Riau;32
8/4/2022;Sulawesi Barat;1
8/4/2022;Sulawesi Selatan;11
8/4/2022;Sulawesi Tengah;4
8/4/2022;Sulawesi Tenggara;6
8/4/2022;Sulawesi Utara;17
8/4/2022;Sumatera Barat;12
8/4/2022;Sumatera Selatan;33
8/4/2022;Sumatera Utara;75
8/5/2022;Aceh;2
8/5/2022;Bali;162
8/5/2022;Banten;680
8/5/2022;Bengkulu;0
8/5/2022;DKI Jakarta;2569
8/5/2022;Daerah Istimewa Yogyakarta;50
8/5/2022;Gorontalo;0
8/5/2022;Indonesia;5929
8/5/2022;Jambi;8
8/5/2022;Jawa Barat;1193
8/5/2022;Jawa Tengah;321
8/5/2022;Jawa Timur;415
8/5/2022;Kalimantan Barat;12
8/5/2022;Kalimantan Selatan;143
8/5/2022;Kalimantan Tengah;60
8/5/2022;Kalimantan Timur;62
8/5/2022;Kalimantan Utara;1
8/5/2022;Kepulauan Bangka Belitung;4
8/5/2022;Kepulauan Riau;13
8/5/2022;Lampung;10
8/5/2022;Maluku;5
8/5/2022;Maluku Utara;0
8/5/2022;Nusa Tenggara Barat;1
8/5/2022;Nusa Tenggara Timur;2
8/5/2022;Papua;32
8/5/2022;Papua Barat;12
8/5/2022;Riau;31
8/5/2022;Sulawesi Barat;2
8/5/2022;Sulawesi Selatan;26
8/5/2022;Sulawesi Tengah;0
8/5/2022;Sulawesi Tenggara;1
8/5/2022;Sulawesi Utara;7
8/5/2022;Sumatera Barat;14
8/5/2022;Sumatera Selatan;34
8/5/2022;Sumatera Utara;58
8/6/2022;Aceh;6
8/6/2022;Bali;169
8/6/2022;Banten;618
8/6/2022;Bengkulu;0
8/6/2022;DKI Jakarta;2356
8/6/2022;Daerah Istimewa Yogyakarta;40
8/6/2022;Gorontalo;0
8/6/2022;Indonesia;5455
8/6/2022;Jambi;5
8/6/2022;Jawa Barat;1183
8/6/2022;Jawa Tengah;147
8/6/2022;Jawa Timur;486
8/6/2022;Kalimantan Barat;12
8/6/2022;Kalimantan Selatan;121
8/6/2022;Kalimantan Tengah;34
8/6/2022;Kalimantan Timur;47
8/6/2022;Kalimantan Utara;3
8/6/2022;Kepulauan Bangka Belitung;7
8/6/2022;Kepulauan Riau;4
8/6/2022;Lampung;15
8/6/2022;Maluku;2
8/6/2022;Maluku Utara;4
8/6/2022;Nusa Tenggara Barat;1
8/6/2022;Nusa Tenggara Timur;5
8/6/2022;Papua;29
8/6/2022;Papua Barat;3
8/6/2022;Riau;33
8/6/2022;Sulawesi Barat;0
8/6/2022;Sulawesi Selatan;15
8/6/2022;Sulawesi Tengah;1
8/6/2022;Sulawesi Tenggara;2
8/6/2022;Sulawesi Utara;14
8/6/2022;Sumatera Barat;5
8/6/2022;Sumatera Selatan;30
8/6/2022;Sumatera Utara;58
8/7/2022;Aceh;2
8/7/2022;Bali;161
8/7/2022;Banten;640
8/7/2022;Bengkulu;0
8/7/2022;DKI Jakarta;1824
8/7/2022;Daerah Istimewa Yogyakarta;56
8/7/2022;Gorontalo;1
8/7/2022;Indonesia;4279
8/7/2022;Jambi;1
8/7/2022;Jawa Barat;752
8/7/2022;Jawa Tengah;70
8/7/2022;Jawa Timur;375
8/7/2022;Kalimantan Barat;12
8/7/2022;Kalimantan Selatan;74
8/7/2022;Kalimantan Tengah;66
8/7/2022;Kalimantan Timur;43
8/7/2022;Kalimantan Utara;0
8/7/2022;Kepulauan Bangka Belitung;5
8/7/2022;Kepulauan Riau;4
8/7/2022;Lampung;14
8/7/2022;Maluku;0
8/7/2022;Maluku Utara;0
8/7/2022;Nusa Tenggara Barat;1
8/7/2022;Nusa Tenggara Timur;0
8/7/2022;Papua;13
8/7/2022;Papua Barat;11
8/7/2022;Riau;36
8/7/2022;Sulawesi Barat;0
8/7/2022;Sulawesi Selatan;4
8/7/2022;Sulawesi Tengah;0
8/7/2022;Sulawesi Tenggara;0
8/7/2022;Sulawesi Utara;5
8/7/2022;Sumatera Barat;5
8/7/2022;Sumatera Selatan;43
8/7/2022;Sumatera Utara;61
8/8/2022;Aceh;3
8/8/2022;Bali;102
8/8/2022;Banten;486
8/8/2022;Bengkulu;0
8/8/2022;DKI Jakarta;2300
8/8/2022;Daerah Istimewa Yogyakarta;42
8/8/2022;Gorontalo;0
8/8/2022;Indonesia;4425
8/8/2022;Jambi;2
8/8/2022;Jawa Barat;774
8/8/2022;Jawa Tengah;170
8/8/2022;Jawa Timur;276
8/8/2022;Kalimantan Barat;8
8/8/2022;Kalimantan Selatan;40
8/8/2022;Kalimantan Tengah;35
8/8/2022;Kalimantan Timur;39
8/8/2022;Kalimantan Utara;3
8/8/2022;Kepulauan Bangka Belitung;4
8/8/2022;Kepulauan Riau;6
8/8/2022;Lampung;7
8/8/2022;Maluku;0
8/8/2022;Maluku Utara;0
8/8/2022;Nusa Tenggara Barat;1
8/8/2022;Nusa Tenggara Timur;5
8/8/2022;Papua;14
8/8/2022;Papua Barat;5
8/8/2022;Riau;25
8/8/2022;Sulawesi Barat;0
8/8/2022;Sulawesi Selatan;5
8/8/2022;Sulawesi Tengah;1
8/8/2022;Sulawesi Tenggara;0
8/8/2022;Sulawesi Utara;6
8/8/2022;Sumatera Barat;5
8/8/2022;Sumatera Selatan;21
8/8/2022;Sumatera Utara;39
8/9/2022;Aceh;0
8/9/2022;Bali;197
8/9/2022;Banten;790
8/9/2022;Bengkulu;1
8/9/2022;DKI Jakarta;2298
8/9/2022;Daerah Istimewa Yogyakarta;68
8/9/2022;Gorontalo;0
8/9/2022;Indonesia;6276
8/9/2022;Jambi;9
8/9/2022;Jawa Barat;1566
8/9/2022;Jawa Tengah;143
8/9/2022;Jawa Timur;565
8/9/2022;Kalimantan Barat;26
8/9/2022;Kalimantan Selatan;82
8/9/2022;Kalimantan Tengah;69
8/9/2022;Kalimantan Timur;83
8/9/2022;Kalimantan Utara;2
8/9/2022;Kepulauan Bangka Belitung;13
8/9/2022;Kepulauan Riau;21
8/9/2022;Lampung;20
8/9/2022;Maluku;2
8/9/2022;Maluku Utara;0
8/9/2022;Nusa Tenggara Barat;4
8/9/2022;Nusa Tenggara Timur;2
8/9/2022;Papua;47
8/9/2022;Papua Barat;14
8/9/2022;Riau;48
8/9/2022;Sulawesi Barat;0
8/9/2022;Sulawesi Selatan;8
8/9/2022;Sulawesi Tengah;3
8/9/2022;Sulawesi Tenggara;0
8/9/2022;Sulawesi Utara;11
8/9/2022;Sumatera Barat;19
8/9/2022;Sumatera Selatan;57
8/9/2022;Sumatera Utara;108
8/10/2022;Aceh;11
8/10/2022;Bali;149
8/10/2022;Banten;767
8/10/2022;Bengkulu;2
8/10/2022;DKI Jakarta;2224
8/10/2022;Daerah Istimewa Yogyakarta;62
8/10/2022;Gorontalo;0
8/10/2022;Indonesia;5926
8/10/2022;Jambi;6
8/10/2022;Jawa Barat;1469
8/10/2022;Jawa Tengah;181
8/10/2022;Jawa Timur;468
8/10/2022;Kalimantan Barat;31
8/10/2022;Kalimantan Selatan;99
8/10/2022;Kalimantan Tengah;57
8/10/2022;Kalimantan Timur;64
8/10/2022;Kalimantan Utara;2
8/10/2022;Kepulauan Bangka Belitung;9
8/10/2022;Kepulauan Riau;9
8/10/2022;Lampung;22
8/10/2022;Maluku;3
8/10/2022;Maluku Utara;4
8/10/2022;Nusa Tenggara Barat;1
8/10/2022;Nusa Tenggara Timur;4
8/10/2022;Papua;32
8/10/2022;Papua Barat;11
8/10/2022;Riau;38
8/10/2022;Sulawesi Barat;0
8/10/2022;Sulawesi Selatan;17
8/10/2022;Sulawesi Tengah;0
8/10/2022;Sulawesi Tenggara;0
8/10/2022;Sulawesi Utara;26
8/10/2022;Sumatera Barat;18
8/10/2022;Sumatera Selatan;57
8/10/2022;Sumatera Utara;83
8/11/2022;Aceh;7
8/11/2022;Bali;142
8/11/2022;Banten;695
8/11/2022;Bengkulu;0
8/11/2022;DKI Jakarta;2218
8/11/2022;Daerah Istimewa Yogyakarta;72
8/11/2022;Gorontalo;0
8/11/2022;Indonesia;5532
8/11/2022;Jambi;11
8/11/2022;Jawa Barat;1296
8/11/2022;Jawa Tengah;115
8/11/2022;Jawa Timur;466
8/11/2022;Kalimantan Barat;16
8/11/2022;Kalimantan Selatan;93
8/11/2022;Kalimantan Tengah;41
8/11/2022;Kalimantan Timur;25
8/11/2022;Kalimantan Utara;2
8/11/2022;Kepulauan Bangka Belitung;15
8/11/2022;Kepulauan Riau;23
8/11/2022;Lampung;16
8/11/2022;Maluku;8
8/11/2022;Maluku Utara;4
8/11/2022;Nusa Tenggara Barat;3
8/11/2022;Nusa Tenggara Timur;2
8/11/2022;Papua;38
8/11/2022;Papua Barat;7
8/11/2022;Riau;42
8/11/2022;Sulawesi Barat;2
8/11/2022;Sulawesi Selatan;13
8/11/2022;Sulawesi Tengah;0
8/11/2022;Sulawesi Tenggara;1
8/11/2022;Sulawesi Utara;7
8/11/2022;Sumatera Barat;29
8/11/2022;Sumatera Selatan;33
8/11/2022;Sumatera Utara;90
8/12/2022;Aceh;5
8/12/2022;Bali;148
8/12/2022;Banten;638
8/12/2022;Bengkulu;0
8/12/2022;DKI Jakarta;2858
8/12/2022;Daerah Istimewa Yogyakarta;82
8/12/2022;Gorontalo;1
8/12/2022;Indonesia;6091
8/12/2022;Jambi;10
8/12/2022;Jawa Barat;1194
8/12/2022;Jawa Tengah;238
8/12/2022;Jawa Timur;428
8/12/2022;Kalimantan Barat;16
8/12/2022;Kalimantan Selatan;76
8/12/2022;Kalimantan Tengah;61
8/12/2022;Kalimantan Timur;52
8/12/2022;Kalimantan Utara;0
8/12/2022;Kepulauan Bangka Belitung;6
8/12/2022;Kepulauan Riau;15
8/12/2022;Lampung;21
8/12/2022;Maluku;2
8/12/2022;Maluku Utara;0
8/12/2022;Nusa Tenggara Barat;2
8/12/2022;Nusa Tenggara Timur;1
8/12/2022;Papua;36
8/12/2022;Papua Barat;9
8/12/2022;Riau;40
8/12/2022;Sulawesi Barat;0
8/12/2022;Sulawesi Selatan;12
8/12/2022;Sulawesi Tengah;2
8/12/2022;Sulawesi Tenggara;4
8/12/2022;Sulawesi Utara;11
8/12/2022;Sumatera Barat;23
8/12/2022;Sumatera Selatan;24
8/12/2022;Sumatera Utara;76
8/13/2022;Aceh;5
8/13/2022;Bali;127
8/13/2022;Banten;557
8/13/2022;Bengkulu;0
8/13/2022;DKI Jakarta;2287
8/13/2022;Daerah Istimewa Yogyakarta;61
8/13/2022;Gorontalo;1
8/13/2022;Indonesia;5104
8/13/2022;Jambi;4
8/13/2022;Jawa Barat;1129
8/13/2022;Jawa Tengah;94
8/13/2022;Jawa Timur;385
8/13/2022;Kalimantan Barat;21
8/13/2022;Kalimantan Selatan;68
8/13/2022;Kalimantan Tengah;30
8/13/2022;Kalimantan Timur;32
8/13/2022;Kalimantan Utara;1
8/13/2022;Kepulauan Bangka Belitung;13
8/13/2022;Kepulauan Riau;23
8/13/2022;Lampung;35
8/13/2022;Maluku;3
8/13/2022;Maluku Utara;2
8/13/2022;Nusa Tenggara Barat;3
8/13/2022;Nusa Tenggara Timur;3
8/13/2022;Papua;28
8/13/2022;Papua Barat;11
8/13/2022;Riau;27
8/13/2022;Sulawesi Barat;0
8/13/2022;Sulawesi Selatan;14
8/13/2022;Sulawesi Tengah;0
8/13/2022;Sulawesi Tenggara;0
8/13/2022;Sulawesi Utara;26
8/13/2022;Sumatera Barat;11
8/13/2022;Sumatera Selatan;32
8/13/2022;Sumatera Utara;72
8/14/2022;Aceh;4
8/14/2022;Bali;118
8/14/2022;Banten;505
8/14/2022;Bengkulu;0
8/14/2022;DKI Jakarta;2109
8/14/2022;Daerah Istimewa Yogyakarta;38
8/14/2022;Gorontalo;0
8/14/2022;Indonesia;4442
8/14/2022;Jambi;5
8/14/2022;Jawa Barat;758
8/14/2022;Jawa Tengah;185
8/14/2022;Jawa Timur;381
8/14/2022;Kalimantan Barat;30
8/14/2022;Kalimantan Selatan;29
8/14/2022;Kalimantan Tengah;53
8/14/2022;Kalimantan Timur;32
8/14/2022;Kalimantan Utara;0
8/14/2022;Kepulauan Bangka Belitung;6
8/14/2022;Kepulauan Riau;3
8/14/2022;Lampung;6
8/14/2022;Maluku;3
8/14/2022;Maluku Utara;0
8/14/2022;Nusa Tenggara Barat;1
8/14/2022;Nusa Tenggara Timur;0
8/14/2022;Papua;15
8/14/2022;Papua Barat;3
8/14/2022;Riau;43
8/14/2022;Sulawesi Barat;1
8/14/2022;Sulawesi Selatan;12
8/14/2022;Sulawesi Tengah;3
8/14/2022;Sulawesi Tenggara;0
8/14/2022;Sulawesi Utara;5
8/14/2022;Sumatera Barat;10
8/14/2022;Sumatera Selatan;36
8/14/2022;Sumatera Utara;49
8/15/2022;Aceh;9
8/15/2022;Bali;77
8/15/2022;Banten;388
8/15/2022;Bengkulu;0
8/15/2022;DKI Jakarta;1902
8/15/2022;Daerah Istimewa Yogyakarta;31
8/15/2022;Gorontalo;0
8/15/2022;Indonesia;3588
8/15/2022;Jambi;0
8/15/2022;Jawa Barat;572
8/15/2022;Jawa Tengah;98
8/15/2022;Jawa Timur;240
8/15/2022;Kalimantan Barat;9
8/15/2022;Kalimantan Selatan;23
8/15/2022;Kalimantan Tengah;42
8/15/2022;Kalimantan Timur;27
8/15/2022;Kalimantan Utara;0
8/15/2022;Kepulauan Bangka Belitung;7
8/15/2022;Kepulauan Riau;2
8/15/2022;Lampung;9
8/15/2022;Maluku;2
8/15/2022;Maluku Utara;2
8/15/2022;Nusa Tenggara Barat;1
8/15/2022;Nusa Tenggara Timur;1
8/15/2022;Papua;19
8/15/2022;Papua Barat;13
8/15/2022;Riau;14
8/15/2022;Sulawesi Barat;0
8/15/2022;Sulawesi Selatan;5
8/15/2022;Sulawesi Tengah;1
8/15/2022;Sulawesi Tenggara;1
8/15/2022;Sulawesi Utara;12
8/15/2022;Sumatera Barat;5
8/15/2022;Sumatera Selatan;17
8/15/2022;Sumatera Utara;59
8/16/2022;Aceh;5
8/16/2022;Bali;138
8/16/2022;Banten;701
8/16/2022;Bengkulu;0
8/16/2022;DKI Jakarta;2462
8/16/2022;Daerah Istimewa Yogyakarta;37
8/16/2022;Gorontalo;0
8/16/2022;Indonesia;5869
8/16/2022;Jambi;12
8/16/2022;Jawa Barat;1158
8/16/2022;Jawa Tengah;173
8/16/2022;Jawa Timur;580
8/16/2022;Kalimantan Barat;28
8/16/2022;Kalimantan Selatan;83
8/16/2022;Kalimantan Tengah;38
8/16/2022;Kalimantan Timur;66
8/16/2022;Kalimantan Utara;2
8/16/2022;Kepulauan Bangka Belitung;11
8/16/2022;Kepulauan Riau;20
8/16/2022;Lampung;17
8/16/2022;Maluku;5
8/16/2022;Maluku Utara;10
8/16/2022;Nusa Tenggara Barat;7
8/16/2022;Nusa Tenggara Timur;3
8/16/2022;Papua;50
8/16/2022;Papua Barat;18
8/16/2022;Riau;56
8/16/2022;Sulawesi Barat;0
8/16/2022;Sulawesi Selatan;27
8/16/2022;Sulawesi Tengah;8
8/16/2022;Sulawesi Tenggara;1
8/16/2022;Sulawesi Utara;27
8/16/2022;Sumatera Barat;19
8/16/2022;Sumatera Selatan;31
8/16/2022;Sumatera Utara;76
8/17/2022;Aceh;10
8/17/2022;Bali;134
8/17/2022;Banten;654
8/17/2022;Bengkulu;0
8/17/2022;DKI Jakarta;2404
8/17/2022;Daerah Istimewa Yogyakarta;60
8/17/2022;Gorontalo;0
8/17/2022;Indonesia;5253
8/17/2022;Jambi;8
8/17/2022;Jawa Barat;1071
8/17/2022;Jawa Tengah;105
8/17/2022;Jawa Timur;388
8/17/2022;Kalimantan Barat;20
8/17/2022;Kalimantan Selatan;35
8/17/2022;Kalimantan Tengah;30
8/17/2022;Kalimantan Timur;54
8/17/2022;Kalimantan Utara;5
8/17/2022;Kepulauan Bangka Belitung;5
8/17/2022;Kepulauan Riau;14
8/17/2022;Lampung;20
8/17/2022;Maluku;0
8/17/2022;Maluku Utara;2
8/17/2022;Nusa Tenggara Barat;5
8/17/2022;Nusa Tenggara Timur;1
8/17/2022;Papua;11
8/17/2022;Papua Barat;10
8/17/2022;Riau;31
8/17/2022;Sulawesi Barat;1
8/17/2022;Sulawesi Selatan;15
8/17/2022;Sulawesi Tengah;2
8/17/2022;Sulawesi Tenggara;1
8/17/2022;Sulawesi Utara;29
8/17/2022;Sumatera Barat;21
8/17/2022;Sumatera Selatan;27
8/17/2022;Sumatera Utara;80
8/18/2022;Aceh;4
8/18/2022;Bali;97
8/18/2022;Banten;472
8/18/2022;Bengkulu;0
8/18/2022;DKI Jakarta;2060
8/18/2022;Daerah Istimewa Yogyakarta;26
8/18/2022;Gorontalo;1
8/18/2022;Indonesia;4039
8/18/2022;Jambi;1
8/18/2022;Jawa Barat;676
8/18/2022;Jawa Tengah;145
8/18/2022;Jawa Timur;259
8/18/2022;Kalimantan Barat;7
8/18/2022;Kalimantan Selatan;22
8/18/2022;Kalimantan Tengah;27
8/18/2022;Kalimantan Timur;19
8/18/2022;Kalimantan Utara;0
8/18/2022;Kepulauan Bangka Belitung;6
8/18/2022;Kepulauan Riau;5
8/18/2022;Lampung;13
8/18/2022;Maluku;3
8/18/2022;Maluku Utara;0
8/18/2022;Nusa Tenggara Barat;2
8/18/2022;Nusa Tenggara Timur;2
8/18/2022;Papua;24
8/18/2022;Papua Barat;6
8/18/2022;Riau;24
8/18/2022;Sulawesi Barat;0
8/18/2022;Sulawesi Selatan;13
8/18/2022;Sulawesi Tengah;8
8/18/2022;Sulawesi Tenggara;0
8/18/2022;Sulawesi Utara;46
8/18/2022;Sumatera Barat;4
8/18/2022;Sumatera Selatan;21
8/18/2022;Sumatera Utara;46
8/19/2022;Aceh;4
8/19/2022;Bali;120
8/19/2022;Banten;563
8/19/2022;Bengkulu;0
8/19/2022;DKI Jakarta;2217
8/19/2022;Daerah Istimewa Yogyakarta;46
8/19/2022;Gorontalo;0
8/19/2022;Indonesia;5163
8/19/2022;Jambi;9
8/19/2022;Jawa Barat;1036
8/19/2022;Jawa Tengah;140
8/19/2022;Jawa Timur;476
8/19/2022;Kalimantan Barat;24
8/19/2022;Kalimantan Selatan;47
8/19/2022;Kalimantan Tengah;32
8/19/2022;Kalimantan Timur;63
8/19/2022;Kalimantan Utara;2
8/19/2022;Kepulauan Bangka Belitung;17
8/19/2022;Kepulauan Riau;21
8/19/2022;Lampung;32
8/19/2022;Maluku;4
8/19/2022;Maluku Utara;2
8/19/2022;Nusa Tenggara Barat;4
8/19/2022;Nusa Tenggara Timur;7
8/19/2022;Papua;52
8/19/2022;Papua Barat;6
8/19/2022;Riau;50
8/19/2022;Sulawesi Barat;3
8/19/2022;Sulawesi Selatan;14
8/19/2022;Sulawesi Tengah;9
8/19/2022;Sulawesi Tenggara;3
8/19/2022;Sulawesi Utara;0
8/19/2022;Sumatera Barat;38
8/19/2022;Sumatera Selatan;41
8/19/2022;Sumatera Utara;82
8/20/2022;Aceh;3
8/20/2022;Bali;96
8/20/2022;Banten;511
8/20/2022;Bengkulu;1
8/20/2022;DKI Jakarta;2324
8/20/2022;Daerah Istimewa Yogyakarta;38
8/20/2022;Gorontalo;0
8/20/2022;Indonesia;4922
8/20/2022;Jambi;7
8/20/2022;Jawa Barat;994
8/20/2022;Jawa Tengah;148
8/20/2022;Jawa Timur;419
8/20/2022;Kalimantan Barat;16
8/20/2022;Kalimantan Selatan;41
8/20/2022;Kalimantan Tengah;24
8/20/2022;Kalimantan Timur;28
8/20/2022;Kalimantan Utara;8
8/20/2022;Kepulauan Bangka Belitung;7
8/20/2022;Kepulauan Riau;6
8/20/2022;Lampung;13
8/20/2022;Maluku;2
8/20/2022;Maluku Utara;4
8/20/2022;Nusa Tenggara Barat;1
8/20/2022;Nusa Tenggara Timur;9
8/20/2022;Papua;19
8/20/2022;Papua Barat;10
8/20/2022;Riau;47
8/20/2022;Sulawesi Barat;0
8/20/2022;Sulawesi Selatan;12
8/20/2022;Sulawesi Tengah;1
8/20/2022;Sulawesi Tenggara;1
8/20/2022;Sulawesi Utara;9
8/20/2022;Sumatera Barat;22
8/20/2022;Sumatera Selatan;31
8/20/2022;Sumatera Utara;70
8/21/2022;Aceh;5
8/21/2022;Bali;101
8/21/2022;Banten;405
8/21/2022;Bengkulu;0
8/21/2022;DKI Jakarta;1897
8/21/2022;Daerah Istimewa Yogyakarta;47
8/21/2022;Gorontalo;0
8/21/2022;Indonesia;3949
8/21/2022;Jambi;7
8/21/2022;Jawa Barat;672
8/21/2022;Jawa Tengah;170
8/21/2022;Jawa Timur;349
8/21/2022;Kalimantan Barat;11
8/21/2022;Kalimantan Selatan;15
8/21/2022;Kalimantan Tengah;48
8/21/2022;Kalimantan Timur;14
8/21/2022;Kalimantan Utara;1
8/21/2022;Kepulauan Bangka Belitung;5
8/21/2022;Kepulauan Riau;7
8/21/2022;Lampung;15
8/21/2022;Maluku;0
8/21/2022;Maluku Utara;0
8/21/2022;Nusa Tenggara Barat;1
8/21/2022;Nusa Tenggara Timur;1
8/21/2022;Papua;23
8/21/2022;Papua Barat;5
8/21/2022;Riau;40
8/21/2022;Sulawesi Barat;0
8/21/2022;Sulawesi Selatan;10
8/21/2022;Sulawesi Tengah;3
8/21/2022;Sulawesi Tenggara;0
8/21/2022;Sulawesi Utara;7
8/21/2022;Sumatera Barat;15
8/21/2022;Sumatera Selatan;19
8/21/2022;Sumatera Utara;56
8/22/2022;Aceh;3
8/22/2022;Bali;72
8/22/2022;Banten;409
8/22/2022;Bengkulu;0
8/22/2022;DKI Jakarta;1546
8/22/2022;Daerah Istimewa Yogyakarta;29
8/22/2022;Gorontalo;0
8/22/2022;Indonesia;3300
8/22/2022;Jambi;1
8/22/2022;Jawa Barat;639
8/22/2022;Jawa Tengah;73
8/22/2022;Jawa Timur;232
8/22/2022;Kalimantan Barat;9
8/22/2022;Kalimantan Selatan;34
8/22/2022;Kalimantan Tengah;32
8/22/2022;Kalimantan Timur;37
8/22/2022;Kalimantan Utara;1
8/22/2022;Kepulauan Bangka Belitung;6
8/22/2022;Kepulauan Riau;4
8/22/2022;Lampung;12
8/22/2022;Maluku;0
8/22/2022;Maluku Utara;3
8/22/2022;Nusa Tenggara Barat;1
8/22/2022;Nusa Tenggara Timur;8
8/22/2022;Papua;15
8/22/2022;Papua Barat;13
8/22/2022;Riau;23
8/22/2022;Sulawesi Barat;0
8/22/2022;Sulawesi Selatan;4
8/22/2022;Sulawesi Tengah;3
8/22/2022;Sulawesi Tenggara;3
8/22/2022;Sulawesi Utara;12
8/22/2022;Sumatera Barat;13
8/22/2022;Sumatera Selatan;20
8/22/2022;Sumatera Utara;43
8/23/2022;Aceh;11
8/23/2022;Bali;109
8/23/2022;Banten;681
8/23/2022;Bengkulu;2
8/23/2022;DKI Jakarta;1470
8/23/2022;Daerah Istimewa Yogyakarta;42
8/23/2022;Gorontalo;0
8/23/2022;Indonesia;4858
8/23/2022;Jambi;11
8/23/2022;Jawa Barat;1275
8/23/2022;Jawa Tengah;194
8/23/2022;Jawa Timur;506
8/23/2022;Kalimantan Barat;28
8/23/2022;Kalimantan Selatan;39
8/23/2022;Kalimantan Tengah;56
8/23/2022;Kalimantan Timur;50
8/23/2022;Kalimantan Utara;4
8/23/2022;Kepulauan Bangka Belitung;12
8/23/2022;Kepulauan Riau;21
8/23/2022;Lampung;21
8/23/2022;Maluku;7
8/23/2022;Maluku Utara;0
8/23/2022;Nusa Tenggara Barat;1
8/23/2022;Nusa Tenggara Timur;6
8/23/2022;Papua;24
8/23/2022;Papua Barat;24
